"","ciudad","TVIA","NVIA","Latitud","longitud","NOMBRE"
"1117","Madrid","CALLE","SALDAÑA                                           ","42,52224","-4,736195","Castilla y León"
"1118","Madrid","CALLE","SALORINO                                          ","39,47884","-7,00886","Extremadura"
"1119","Madrid","CALLE","SALOU                                             ","41,07677","1,144041","Cataluña"
"1120","Madrid","PLAZA","SAN AMARO                                         ","42,37314","-8,071692","Galicia"
"1121","Madrid","CALLE","SAN FULGENCIO                                     ","38,11422","-0,7179557","Comunitat Valenciana"
"1122","Madrid","CALLE","SAN PEDRO                                         ","38,82642","-2,186141","Castilla-La Mancha"
"1123","Madrid","CSTAN","SAN PEDRO                                         ","38,82642","-2,186141","Castilla-La Mancha"
"1124","Madrid","PSAJE","SAN PEDRO                                         ","38,82642","-2,186141","Castilla-La Mancha"
"1125","Madrid","CALLE","SANTA CECILIA                                     ","42,05219","-3,803176","Castilla y León"
"1126","Madrid","CALLE","SEVILLA                                           ","37,38264","-5,996295","Andalucía"
"1127","Madrid","CALLE","SOLSONA                                           ","41,99363","1,517701","Cataluña"
"1128","Madrid","CALLE","TARDAJOS                                          ","42,34735","-3,819411","Castilla y León"
"1129","Madrid","CALLE","TARIFA                                            ","36,01271","-5,602954","Andalucía"
"1130","Madrid","PLAZA","TARIFA                                            ","36,01271","-5,602954","Andalucía"
"1131","Madrid","PLAZA","TAUSTE                                            ","41,92117","-1,2554","Aragón"
"1132","Madrid","CALLE","TEBA                                              ","36,98348","-4,920274","Andalucía"
"1133","Madrid","CALLE","TERRIENTE                                         ","40,29725","-1,504428","Aragón"
"1134","Madrid","CALLE","TORIJA                                            ","40,74407","-3,030298","Castilla-La Mancha"
"1135","Madrid","CALLE","TUDELILLA                                         ","42,29966","-2,116139","Rioja, La"
"1136","Madrid","CALLE","VALDEPEÑAS                                        ","38,76053","-3,384104","Castilla-La Mancha"
"1137","Madrid","CALLE","VALDERROBRES                                      ","40,87544","0,1556791","Aragón"
"1138","Madrid","CALLE","VEGA DE PAS                                       ","43,15893","-3,782012","Cantabria"
"1139","Madrid","CALLE","VIGO                                              ","42,23136","-8,712447","Galicia"
"1140","Madrid","CALLE","MIÑO                                              ","43,3475","-8,206388","Galicia"
"1141","Madrid","CALLE","MURIEL                                            ","41,1224","-4,842773","Castilla y León"
"1142","Madrid","CALLE","NACIMIENTO                                        ","37,10497","-2,64774","Andalucía"
"1143","Madrid","PSAJE","NAVALCARNERO                                      ","40,28781","-4,013766","Madrid, Comunidad de"
"1144","Madrid","CALLE","NUÑOMORAL                                         ","40,40713","-6,246152","Extremadura"
"1145","Madrid","CALLE","ORIA                                              ","37,48503","-2,295018","Andalucía"
"1146","Madrid","CALLE","PALENCIA                                          ","42,01246","-4,531175","Castilla y León"
"1147","Madrid","CALLE","PALMA                                             ","39,56951","2,649966","Balears, Illes"
"1148","Madrid","CALLE","PANTICOSA                                         ","42,72368","-0,282123","Aragón"
"1149","Madrid","CALLE","PAREDES DE NAVA                                   ","42,15297","-4,694349","Castilla y León"
"1150","Madrid","CALLE","PEDREZUELA                                        ","40,74369","-3,603798","Madrid, Comunidad de"
"1151","Madrid","CALLE","PERALES DE TAJUÑA                                 ","40,23453","-3,352198","Madrid, Comunidad de"
"1152","Madrid","CALLE","PRADILLO                                          ","42,17748","-2,640748","Rioja, La"
"1153","Madrid","PSAJE","PRADILLO                                          ","42,17748","-2,640748","Rioja, La"
"1154","Madrid","CALLE","PRADO                                             ","41,9208","-5,419494","Castilla y León"
"1155","Madrid","PASEO","PRADO                                             ","41,9208","-5,419494","Castilla y León"
"1156","Madrid","CALLE","PRAVIA                                            ","43,49004","-6,112017","Asturias, Principado de"
"1157","Madrid","CALLE","PURCHENA                                          ","37,34855","-2,36155","Andalucía"
"1158","Madrid","CALLE","REINA                                             ","38,18746","-5,949533","Extremadura"
"1159","Madrid","CALLE","REINOSA                                           ","43,00071","-4,139154","Cantabria"
"1160","Madrid","CALLE","RIBADESELLA                                       ","43,46145","-5,059171","Asturias, Principado de"
"1161","Madrid","CALLE","RIBOTA                                            ","41,36467","-3,429829","Castilla y León"
"1162","Madrid","PLAZA","RICLA                                             ","41,50775","-1,402532","Aragón"
"1163","Madrid","PSAJE","ROBLEDO DE CHAVELA                                ","40,50089","-4,238043","Madrid, Comunidad de"
"1164","Madrid","CALLE","ALAMILLO                                          ","38,67694","-4,789592","Castilla-La Mancha"
"1165","Madrid","PLAZA","ALAMILLO                                          ","38,67694","-4,789592","Castilla-La Mancha"
"1166","Madrid","CALLE","ALBAIDA                                           ","38,83701","-0,5156197","Comunitat Valenciana"
"1167","Madrid","CALLE","ALBALATE DEL ARZOBISPO                            ","41,12081","-0,510963","Aragón"
"1168","Madrid","CALLE","ALBURQUERQUE                                      ","39,21936","-7,001317","Extremadura"
"1169","Madrid","CALLE","ALCOBENDAS                                        ","40,54754","-3,642091","Madrid, Comunidad de"
"1170","Madrid","CALLE","ALCONERA                                          ","38,39647","-6,476881","Extremadura"
"1171","Madrid","CALLE","ALDEA DEL FRESNO                                  ","40,32399","-4,202217","Madrid, Comunidad de"
"1172","Madrid","CALLE","ALFAMBRA                                          ","40,54725","-1,033759","Aragón"
"1173","Madrid","CALLE","ALGECIRAS                                         ","36,12978","-5,447698","Andalucía"
"1174","Madrid","CALLE","ALGETE                                            ","40,59642","-3,497902","Madrid, Comunidad de"
"1175","Madrid","CALLE","ALMANSA                                           ","38,86941","-1,097517","Castilla-La Mancha"
"1176","Madrid","CALLE","ARAPILES                                          ","40,89376","-5,644847","Castilla y León"
"1177","Madrid","CALLE","CASTIELLO DE JACA                                 ","42,6319","-0,5506048","Aragón"
"1178","Madrid","CALLE","NAVARRETE                                         ","42,43074","-2,564667","Rioja, La"
"1179","Madrid","CMNO ","HUERTA                                            ","40,96814","-5,468874","Castilla y León"
"1180","Madrid","CALLE","MAGACELA                                          ","38,89587","-5,73411","Extremadura"
"1181","Madrid","CALLE","BEASAIN                                           ","43,04708","-2,204605","País Vasco"
"1182","Madrid","CALLE","LAGUNA DALGA                                      ","42,33205","-5,75043","Castilla y León"
"1183","Madrid","AVDA ","JACA                                              ","42,57101","-0,5494531","Aragón"
"1184","Madrid","CALLE","JERTE                                             ","40,21983","-5,755953","Extremadura"
"1185","Madrid","CALLE","CADALSO DE LOS VIDRIOS                            ","40,30094","-4,443737","Madrid, Comunidad de"
"1186","Madrid","CALLE","LANGAYO                                           ","41,56949","-4,197915","Castilla y León"
"1187","Madrid","CALLE","LORCA                                             ","37,67131","-1,698792","Murcia, Región de"
"1188","Madrid","CALLE","LOZOYA                                            ","40,9515","-3,791897","Madrid, Comunidad de"
"1189","Madrid","CALLE","MAMOLAR                                           ","41,92689","-3,361871","Castilla y León"
"1190","Madrid","CALLE","MANUEL                                            ","39,05259","-0,4940807","Comunitat Valenciana"
"1191","Madrid","AVDA ","MANZANARES                                        ","38,99636","-3,373172","Castilla-La Mancha"
"1192","Madrid","CALLE","MANZANARES                                        ","38,99636","-3,373172","Castilla-La Mancha"
"1193","Madrid","CALLE","MEJORADA DEL CAMPO                                ","40,39701","-3,487864","Madrid, Comunidad de"
"1194","Madrid","PLAZA","MONTIEL                                           ","38,69634","-2,862144","Castilla-La Mancha"
"1195","Madrid","CALLE","MANZANILLA                                        ","37,38773","-6,429422","Andalucía"
"1196","Madrid","CALLE","MURO                                              ","39,73408","3,053606","Balears, Illes"
"1197","Madrid","CALLE","BRIVIESCA                                         ","42,55029","-3,323369","Castilla y León"
"1198","Madrid","CALLE","GARGANTA DE LOS MONTES                            ","40,92143","-3,689205","Madrid, Comunidad de"
"1199","Madrid","CALLE","ESPEJO                                            ","37,68211","-4,552363","Andalucía"
"1200","Madrid","CALLE","FUENTES                                           ","39,95036","-2,021356","Castilla-La Mancha"
"1201","Madrid","CALLE","GALLEGOS                                          ","41,07471","-3,786434","Castilla y León"
"1202","Madrid","CALLE","GRIJALBA                                          ","42,42995","-4,118997","Castilla y León"
"1203","Madrid","CALLE","GUADALAVIAR                                       ","40,38779","-1,717363","Aragón"
"1204","Madrid","CALLE","HERENCIA                                          ","39,36691","-3,354991","Castilla-La Mancha"
"1205","Madrid","CALLE","HINOJAL                                           ","39,70812","-6,357864","Extremadura"
"1206","Madrid","CALLE","HONTALBILLA                                       ","41,34526","-4,121495","Castilla y León"
"1207","Madrid","CALLE","HUELVA                                            ","37,2571","-6,949555","Andalucía"
"1208","Madrid","CALLE","OLESA DE MONTSERRAT                               ","41,5434","1,888153","Cataluña"
"1209","Madrid","CMNO ","VALDECARROS                                       ","40,7696","-5,423006","Castilla y León"
"1210","Madrid","PSAJE","AHILLONES                                         ","38,26235","-5,861972","Extremadura"
"1211","Madrid","CMNO ","COLMENAR                                          ","36,90502","-4,335212","Andalucía"
"1212","Madrid","CALLE","VALSEQUILLO                                       ","38,40498","-5,35168","Andalucía"
"1213","Madrid","PLAZA","CUACOS DE YUSTE                                   ","40,10612","-5,722965","Extremadura"
"1214","Madrid","CALLE","NOEZ                                              ","39,74052","-4,184025","Castilla-La Mancha"
